Datum;Raum folgt;Raum U22A;Raum U05A;Raum SV-Auditorium (Audimax);Raum SAP LIDL Hörsaal;Raum Heinrich-Vetter-Hörsaal;Raum Carl-Benz-Hörsaal;Raum 336B;Raum 323A;Raum 322A;Raum 316D;Raum 315D;Raum 314D (PC-Pool);Raum 313D;Raum 311D;Raum 308A;Raum 308.3 D;Raum 307A;Raum 306D;Raum 306A;Raum 305D;Raum 304D;Raum 303D;Raum 302D;Raum 301D;Raum 280C (L);Raum 278C;Raum 277C;Raum 276C;Raum 273C;Raum 271C;Raum 269C;Raum 268C;Raum 258B;Raum 256B;Raum 255B;Raum 243B;Raum 242B;Raum 240B;Raum 239B;Raum 238B;Raum 237B;Raum 236B (WWI-Labor);Raum 227A;Raum 223A;Raum 218D;Raum 217D ;Raum 216D;Raum 215D;Raum 214D (PC-Pool);Raum 214A;Raum 213D;Raum 211D (Gruppenarbeitsraum);Raum 210D (Gruppenarbeitsraum);Raum 210A;Raum 209D;Raum 209A;Raum 208.2D Vorlesungungsraum;Raum 208.1D (Gruppenarbeitsraum);Raum 206D;Raum 205D;Raum 204D;Raum 203D;Raum 202D;Raum 201D;Raum 185C;Raum 184C;Raum 180C;Raum 179C;Raum 178C;Raum 175C;Raum 173C;Raum 161C;Raum 153B;Raum 152B;Raum 151B;Raum 140B;Raum 139B;Raum 138B;Raum 137B;Raum 137.1B;Raum 136B;Raum 136.1B;Raum 135B;Raum 122A;Raum 121A;Raum 120A;Raum 118A;Raum 117D;Raum 117A;Raum 116D (PC-Pool);Raum 116A;Raum 115D;Raum 114D;Raum 113D;Raum 112D;Raum 110A;Raum 110.2D (Gruppenarbeitsraum);Raum 110.1D (Gruppenarbeitsraum);Raum 109D;Raum 108A;Raum 108.1D (Gruppenarbeitsraum);Raum 107A;Raum 106D;Raum 106A;Raum 105D;Raum 105A;Raum 104D;Raum 104A;Raum 103D;Raum 102D;Raum 101D;Raum 070C;Raum 069C;Raum 068C;Raum 067C;Raum 066C;Raum 065C;Raum 064C;Raum 062C;Raum 051B;Raum 050B (L);Raum 049B;Raum 048B;Raum 040B;Raum 039B;Raum 038B;Raum 037B;Raum 036B;Raum 035B;Raum 034B;Raum 033B;Raum 022A;Raum 019D;Raum 018D;Raum 017D;Raum 015D;Raum 010D ;Raum 010A;Raum 006D;Raum 005D;Raum 004D;Raum 003D;Raum 002D;Raum 001D;K-Raum 607A;K-Raum 606D;K-Raum 606A;K-Raum 605A;K-Raum 503D;K-Raum 503C;K-Raum 502D;K-Raum 501D;K-Raum 403A;K-Raum 402C;K-Raum 401C;K-Raum 207A;K-Raum 206A;K-Raum 205A;K-Raum 203D;K-Raum 203A;K-Raum 202D;K-Raum 202C;K-Raum 201D;K-Raum 201C (PC-Pool);K-Raum 108A ;K-Raum 102D;K-Raum 102C;K-Raum 102A;K-Raum 101D;Ep-Raum E.75;Ep-Raum E.63;Ep-Raum E.60;Ep-Raum E.59;Ep-Raum E.57;Ep-Raum E.55;Ep-Raum E.53 Labor;Ep-Raum E.48;Ep-Raum E.47;Ep-Raum E.45;Ep-Raum E.16;Ep-Raum E.11.3;Ep-Raum E.11.2(B);Ep-Raum E.11.1(A);Ep-Raum 2.15;Ep-Raum 1.65;Ep-Raum 1.63;Ep-Raum 1.61;Ep-Raum 1.59;Ep-Raum 1.57;Ep-Raum 1.53;Ep-Raum 1.51;Ep-Raum 1.47B;Ep-Raum 1.43.2;Ep-Raum 1.43.1;Ep-Raum 1.39;Ep-Raum 1.21C;Ep-Raum 1.02;EP-Raum 1.21B;CAD-Raum 224A;CAD-Raum 06A;CAD-Raum 05A;CAD-Raum 04A;CAD-Ep-Raum E.51;CAD-Ep-Raum E.13 
25.10.2021;;;;;;;;;13:30-15:00: Industrielle Bussysteme (TEL19 AT3) & 17:00-19:00: Konstruktionslehre (TEL19 EU) & 17:00-19:00: Konstruktionslehre (TEL19 EO);08:30-11:15: SPS (TEL19 EE) & 17:00-19:19: SPS Labor (TEL19 AT2);08:00-10:30: Handelsrecht  (WRSW20 ST1) & 10:45-13:15: KSt 1 (WRSW20 ST1) & 14:00-16:45: Bewertung (WRSW20 ST1);;10:00-13:15: SAP-Fallstudie PS (WRSW19 AC1);;08:00-12:15: Mathe (WMKE21 A);;;;13:00-17:15: KM (WMKE19 A);09:00-12:15: Labor Grundlagen ET 3 (TEL19 AT1) & 13:30-16:45: Labor Grundlagen ET 3 (Gruppe 7-12) (TEL19 AT2);08:00-12:00: Präsentationskompetenz Theorie (WIW21 B) & 12:45-16:45: Einführung in die BWL (WIW21 B);09:00-12:15: Mikroökonomik (WRSW21 AC1) & 13:00-16:15: Grundlagen des Controllings (WRSW21 AC1) & 16:30-18:00: Vorstellung Bibliotheksressourcen (WRSW21 AC1);13:00-15:30: Finanzwissenschaften (WRSW20 AC1) & 16:45-19:15: Nat. u. Int. Rele Ia HGB (WRSW20 AC1);;09:00-13:00: Kick off Case Study Intralogistik (WSTL19 D);;13:00-16:15: Medienprojekt Systeme Teil 1 (WME20 MPG);;08:30-12:45: Einführung in die BWL (WWI21 SCB) & 13:30-17:30: Grundlagen Sales und Consulting I (WWI21 SCB);13:30-17:00: Logik und Algebra (WWI21 DSA);09:00-12:30: ERP-Systeme (WWI19 AMA) & 13:15-15:30: Unternehmensführung (WWI19 AMA);09:30-12:30: Einführung in die Robotik (TINF19 IT2) & 14:00-17:00: Einführung in die Robotik (TINF19 IT2);;;09:30-12:40: Einführung in die BWL (WWI21 AMA);09:30-12:00: Mathematik Tutorium (TMB20 KVEM) & 13:00-16:15: Mathematik III (TMB20 KVEM);09:30-12:00: SQ I/Komm./Präsentation (WWI21 SCA);;;08:30-12:15: Kältetechnik (TMB19 KVEM);09:00-12:15: Konstruktion (TCT 20) & 12:30-13:15: Konstruktionsentwurf (TCT 20);;;09:00-12:00: Gesundheitswesen (TEL19 MED) & 13:00-15:30: Röntgenverordnung (TEL19 MED);14:00-17:30: Kunststoffverarbeitung (TMB19 KT);13:00-16:15: Einführung in die Spedition (WSTL21 A);;09:00-12:15: Grundlagen der Logistik (WSTL21 C);08:30-12:45: Grundlagen, Bürgerliches Recht I (WSTL21 D);;;14:00-17:15: Bilanzierung und Jahresabschlussanalyse (WSTL20 D);;;;;13:00-16:30: Qualitätsmanagement (TMB19 AM1);09:00-12:15: Lead. / Ethics / Sust. (WIB20 Bi) & 13:00-16:15: Com.&Corp. Law (WIB20 Bi) & 16:30-19:00: Spanish (Beg.) (WIB20 Bi);16:30-18:00: Französisch beginners online (WIB20 Bi);09:15-12:30: Gesprächs- & Verhandlungsführung (WSTL20 C) & 13:30-17:15: Betriebliche Steuerlehre (WSTL20 C);10:00-12:30: Incoterms (WSTL20 B) & 13:30-17:45: Gesprächs- und Verhandlungsführung (WSTL20 B);13:45-17:00: Einführung Seeverkehre I (WSTL20 A);09:00-13:00: Unternehmensführung (WSTL19 C);10:00-14:00: VWL III, Hr. Davis (WIB19 B) & 15:00-18:00: Selbststudium Integrationsseminar (WIB19 B);09:15-13:30: DLS: Introduction (WSTL19 A);10:00-12:15: Planspiel TMB20A (TEL18 AAT) & 13:30-16:45: Drehstromnetz und Trafo (TEL19 EU);13:30-16:30: Verteilte Systeme (WWI20 AMB);;;09:45-11:15: Kraftwerkstechnik (TEL19 EU) & 11:30-12:40: Hochspannungstechnik (TEL19 EU) & 11:30-12:40: Hochspannungstechnik (TEL19 EE) & 15:15-18:30: Regelungstechnik 1 (TEL19 EE);08:00-10:30: GET3 + BSS (TEL20 EE) & 11:30-13:00: Messtechnik 2 (TEL20 EE);10:45-13:00: GET3 + BSS (TEL20 EU) & 13:30-15:00: Mathematik 3 (TEL20 EU) & 15:15-17:00: BSS Mathematik (TEL20 EU) & 10:45-13:00: GET3 + BSS (TEL20 MED) & 13:30-15:00: Mathematik 3 (TEL20 MED) & 15:15-17:00: BSS Mathematik (TEL20 MED);14:00-17:45: Codierungstheorie (Präsenz) (TINF20 AI1);;08:45-12:30: BWL-Planspiel (TMB20 A) & 13:00-17:30: Konstruktion III (TMB20 A);10:00-12:15: Investition und Finanzierung (WWI20 AMA) & 13:45-14:00: Hinweise zum wissenschaftlichen Arbeiten (WWI20 AMA) & 14:00-16:30: Statistik (WWI20 AMA);13:15-17:15: Seminar zu BankManagThemen (WBK19 A);09:45-12:30: Theoretische Informatik III (TINF20 CS1) & 13:30-17:00: Kommunikations- und Netztechnik (TINF20 CS1);09:15-12:30: Medienprojektplanung (WME21 MPG);;;;;15:00-18:00: Lebensmitteltechnik (WF) (TCT 19) & 15:00-18:00: Lebensmitteltechnik (WF) (TMB19 HVT);09:00-12:30: Civil Law I (WIB21 BI) & 13:15-16:30: Princ.of BAdm  (WIB21 BI);18:30-20:00: ChemCarProjekt (TCT 20) & 18:30-20:00: ChemCarProjekt (TCT 19);08:00-11:45: Konstruktionlehre III (TMB20 HVT) & 14:00-17:30: Chemie (TMB20 HVT);08:00-11:15: GET3 + BSS (TEL20 AT2) & 11:30-13:00: Wissenschaftl. Arbeiten (TEL20 AT2);13:00-17:00: Programmierung I (W3WI_108) (WIMBIT21 B);08:00-12:15: Konstruktionslehre und -entwurf III (TMB20 C) & 13:00-16:15: Messtechnik (TMB20 C);;09:00-12:30: Volkswirtschaftslehre III (WFD19 A);09:00-12:15: Grundlagen der Betriebswirtschaftslehre (W3WI_201) (WIMBIT21 A);;14:45-17:00: Spanisch I / Advanced I (W3WI_IBI305) (WIMBIT20 A);;13:15-16:30: Kreditgeschäft: Firmenkunden (WBK20 A);;;;14:00-17:15: Regelungstechnik 1 (TEL19 AT1);;;08:00-10:30: Allg. BWL (WRSW21 ST1) & 10:45-14:00: Bürgerliches Recht I (WRSW21 ST1);08:00-11:45: Konstruktionslehre III (TMB20 G) & 14:00-16:45: Mathematik III + Mathe III-Übung (TMB20 G) & 17:00-18:30: Steuerungstechnik (TMB20 G);;17:00-19:15: Fahrzeugtechnik (TMB19 PT) & 08:30-12:15: Regelungstechnik (TMB19 KT) & 17:00-19:15: Fahrzeugtechnik (TMB19 AM2) & 08:30-12:15: Regelungstechnik (TMB19 AM1) & 17:00-19:15: Fahrzeugtechnik (TMB19 AM1);09:00-12:00: Spanisch II / Advanced II (W3WI_IBI306) (WIMBIT19 B) & 09:00-12:00: Spanisch II / Advanced II (W3WI_IBI306) (WIMBIT19 A) & 13:00-17:00: Integrationsseminar zu ausgewählten Themen der Wirtschaftsinformatik (W3WI_103) (WIMBIT19 A);;;08:00-12:00: Foundations of Communication, Spannaus (WIB21 A) & 13:30-17:30: Bürgerliches Recht, Busch (WIB21 A);09:00-11:30: Spanisch, Gruppe 1, Fr. Puebla (WIB19 A) & 11:45-14:15: Spanisch, Gruppe 2, Fr. Puebla (WIB19 A) & 15:00-18:00: Selbststudium Integrationsseminar (WIB19 A);09:00-12:30: IT-Sicherheit (TINF19 IT1);;13:00-16:00: Analysis und Lineare Algebra (WWI21 AMB) & 16:15-19:00: Finanzbuchhaltung (WWI21 AMB);;08:45-12:15: Neue Konzepte - Business Intelligence (WWI19 SEA) & 13:00-16:15: Geschäftsprozesse und deren Umsetzung (WWI19 SEA);15:15-16:45: Messtechnik 2 (TEL20 AT3) & 17:00-18:30: GET3 (TEL20 AT3);15:00-18:30: SQ I/Komm./Präsentation (WWI21 SEB);;;;11:30-15:00: GET 3 + BSS (TEL20 AT1) & 15:30-18:00: Mathematik 3 (TEL20 AT1);14:30-17:15: Theoretische Informatik I (TINF21 CS2);;08:55-10:30: Spanisch II / Intermediate II / Gruppe I (W3WI_IBI306) (WIMBIT19 B) & 10:45-12:20: Spanisch II / Intermediate II / Gruppe II (W3WI_IBI306) (WIMBIT19 B);09:00-12:45: Lineare Algebra (online) (TINF21 AI1);;;;;;08:30-12:00: Schweißtechnik (TMB19 PT) & 08:30-12:00: Schweißtechnik (TMB19 PM) & 13:00-16:15: Regelungstechnik (TMB19 PM);;;;09:00-12:15: Einführung in die Wirtschaftspolitik und Außenwirtschaft (WOW19 A);14:30-17:30: Human Resource Management (IP (International Program));14:00-17:45: Konstruktionslehre III (TMB20 F);;09:00-12:00: Marketing (WIW21 A) & 13:00-17:00: Nachhaltiges Bauen (WIW21 A);09:30-12:45: Strategie Fachkräftesicherung - nur WiFö (WOW19 B) & 14:00-18:00: Unternehmenssimulation - nur WiFö (WOW19 B);10:00-11:30: Financial Market in Germany (IP (International Program)) & 11:45-13:15: Marketing in Germany (IP (International Program));14:00-16:30: Energiedatenmanagement & intelligente Netze (nur Versorger) (WOW19 B);09:00-12:15: Mitarbeiterführung (WGW19 A) & 13:00-16:15: Wirtschaftspolitik (WGW19 A);09:00-12:30: Industriebetriebslehre (WIN21 A) & 13:00-16:15: Grundlagen der Materialwirtschaft (WIN21 A);;09:00-12:30: Grundlagen der Materialwirtschaft (WIN21 B) & 13:00-16:15: Grundlagen der VWL und der Mikroökonomik (WIN21 B) & 16:30-19:00: Marketing (WIN21 B);08:00-12:30: Grundlagen des wissenschaftlichen Arbeitens (WIN21 C) & 13:30-16:15: Statistik (WIN21 C);;;;;09:00-12:30: Makroökonomik (WIN20 B) & 13:00-17:00: Weiterführende Kosten- und Leistungsrechnung (WIN20 B);08:30-12:30: Weiterführende Kosten- und Leistungsrechnung (WIN20 A) & 13:00-16:15: Handels- und Gesellschaftsrecht (WIN20 A);09:00-12:15: Internationalisierung (WIN20 C) & 13:00-16:15: Weiterführende Kosten- und Leistungsrechnung (WIN20 C);08:00-17:00: Vorlesung WHD19D (WHD19 D);08:00-17:00: Vorlesung WHD 19C (WHD19 C);08:00-17:00: Vorlesung WHD 19A (WHD19 A);08:00-16:30: Vorlesung (WHD20 A);08:00-17:00: Vorlesung WHD 19B (WHD19 B);08:00-17:00: Vorlesung WHD20B (WHD20 B);09:00-11:00: Klausur Makroökonomik WHD 19 A - D (WHD19 A);08:00-17:00: Vorlesung WHD 20C (WHD20 C);;;;;;09:00-16:30: WF I. Sales Management.WMM19A. Doz.Hr. Rübsam (WMM19 A);08:45-15:00: Optische Systeme  (TMT19 AM1) & 08:45-15:00: Optische Systeme  (TMT19 AM2);09:45-13:00: aMNG Mathematik (TMT20 AM2) & 13:30-16:45: Elektronik (TMT20 AM2);;;09:45-13:00: Recht (TIE19 EN1) & 13:30-15:00: Theorie Industrie 4.0 (TIE19 EN1) & 15:15-18:30: OR-Methoden (TIE19 EN1);;;08:00-11:30: Arbeits-und Betriebssicherheit (TIE19 EN2) & 11:30-15:00: QR-Methoden (TIE19 EN2);;;16:00-19:45: Fluidtechnik  (TMT19 AM1) & 16:00-19:45: Fluidtechnik  (TMT19 AM2);09:45-16:30: Data-Driven Service Engineering (TIE19 SE);08:00-12:15: Contracting (TMT19 EW1) & 13:00-17:15: Technischer Vertrieb I (TMT19 EW1);09:00-13:15: Autonome Systeme 1 (TMT19 AM1) & 09:00-13:15: Autonome Systeme 1 (TMT19 AM2);;09:00-12:15: Qualitätsmanagement (TWIW19 TV) & 13:00-14:30: Qualitätsmanagement (TWIW19 TV) & 15:45-19:00: Controlling  (TWIW19 TV);13:00-16:15: Techn. Wissenschafltiches Arbeiten (TWIW20 D);14:00-18:15: ERP (TWIW20 B);16:30-19:00: Finanz- u. Rechnungswesen (TWIW20 A);11:30-14:15: Technische Physik (TIE20 EN) & 14:15-17:45: Technik-Design (TIE20 EN);09:00-13:00: Produktmanagement 1  (TMT19 AM1) & 13:30-17:30: Führung (TMT19 AM1) & 09:00-13:00: Produktmanagement 1  (TMT19 AM2) & 13:30-17:30: Führung (TMT19 AM2);10:00-13:30: Controlling (TWIW19 EL) & 15:45-19:00: Technischer Einkauf und technischer Vertrieb (TWIW19 EL);08:00-11:15: Controlling I (TMT20 EW1) & 11:30-13:00: Wirtschaftsmathe (TMT20 EW1) & 13:30-17:45: Ada (TMT20 EW1);12:15-15:15: Fluidtechnik (TMT19 AM1) & 12:15-15:15: Fluidtechnik (TMT19 AM2);08:45-12:15: Elektromobilitätstechnik-EMV (TMT19 AM1) & 12:45-16:45: Energiespeicher (TMT19 AM1);09:00-12:00: Business Plan (TWIW19 PL) & 13:00-16:15: Qualitätsmanagement  (TWIW19 PL);;09:00-16:00: Energietechnik und Thermische Verfahrenstechnik (nur CV) (TWIW19 TV CV);;;;10:00-12:15: BWL-Planspiel (TMB20 A);;15:00-19:00: CAD-Vorlesung (TIE19 EN2);
